order_id,product_id,product_name,category,quantity,unit_price,discount_amount,cost_price
ORD-15699970,915,Fun Car,Toys,1,85.22,0.0,50.58
ORD-15699970,1076,Durable Jacket,Clothing,2,191.55,0.0,94.68
ORD-15713765,376,Classic Anthology,Books,3,199.76,0.0,84.64
ORD-15713765,921,Smart Speaker,Electronics,2,216.01,0.0,142.5
ORD-15713765,927,  Interactive Doll ,Toys,3,116.33,0.0,61.33
ORD-15713765,933,Illustrated Anthology,Books,3,136.08,38.68,54.87
ORD-15713765,1079,Colorful Car,Toys,1,60.34,0.0,31.51
ORD-15713765,1193,MODERN LAMP,Home,2,215.65,0.0,124.12
ORD-15713765,1280,Colorful Car,Toys,3,5.48,0.0,2.89
ORD-15743032,310,Modern Memoir,Books,5,81.87,99.3,37.0
ORD-15743032,336,Interactive Blocks,Toys,5,24.14,0.0,13.74
ORD-15743032,544,Portable Monitor,Electronics,1,140.25,0.0,92.14
ORD-15743032,655,Elegant Rug,Home,4,136.75,0.0,83.53
ORD-15743032,1133,Cozy Table,Home,5,219.81,0.0,142.01
ORD-15743032,1282,  Cozy Lamp  ,Home,1,221.53,0.0,103.54
ORD-15763712,122,Compact Camera,Electronics,2,178.2,0.0,108.86
ORD-15763712,220,Classic Novel,Books,1,91.23,0.0,38.52
ORD-15763712,510,Stylish Sweater,Clothing,1,202.52,0.0,123.39
ORD-15763712,825,Classic Jeans,Clothing,3,190.64,0.0,125.03
ORD-15763712,865,Interactive Doll,Toys,3,58.13,0.0,34.75
ORD-15763712,1092,Portable Speaker,Electronics,2,98.99,0.0,48.94
ORD-15763712,1239,Classic Anthology,Books,1,124.05,0.0,79.06
ORD-15783389,455,Stylish Shirt,Clothing,2,155.94,0.0,83.07
ORD-15783389,560,Colorful Blocks,Toys,1,45.06,0.0,30.12
ORD-15783389,769,Compact Speaker,Electronics,1,242.58,58.64,98.64
ORD-15809606,96,Modern Memoir,Books,1,235.66,12.21,108.29
ORD-15809606,155,Educational Doll,Toys,4,47.89,0.0,27.91
ORD-15809606,328,Stylish Shirt,Clothing,3,207.61,0.0,115.14
ORD-15809606,460,  Modern Lamp ,Home,2,64.07,0.0,37.89
ORD-15809606,879,Compact Camera,Electronics,4,67.33,0.0,28.3
ORD-15809606,1215,Rustic Rug,Home,5,201.43,119.3,105.55
ORD-15840314,154,Classic Anthology,Books,3,110.52,0.0,52.3
ORD-15840314,176,Rustic Chair,Home,3,29.34,0.0,17.77
ORD-15840314,369,Rustic Chair,Home,3,46.47,15.02,28.63
ORD-15840314,554,Colorful Puzzle,Toys,3,131.24,0.0,58.76
ORD-15840314,652,Interactive Car,Toys,1,15.74,0.0,10.54
ORD-15840314,828, Educational Doll ,Toys,2,138.87,0.0,86.81
ORD-15840314,1010,Cozy Lamp,Home,2,77.66,0.0,48.6
ORD-15840314,1124,Stylish Sweater,Clothing,3,112.67,0.0,53.66
ORD-15902456,124,Elegant Rug,Home,2,163.67,0.0,110.07
ORD-15902456,377,Rustic Rug,Home,1,78.49,0.0,50.89
ORD-15902456,626,WIRELESS MONITOR,Electronics,3,117.06,0.0,67.52
ORD-15940113,144,Interactive Car,Toys,1,233.55,0.0,154.35
ORD-15940113,174,Modern Guide,Books,3,221.93,0.0,132.38
ORD-15940113,398,Modern Anthology,Books,1,112.85,0.0,59.72
ORD-15940113,554,Colorful Puzzle,Toys,2,131.24,0.0,58.76
ORD-15940113,1094,Durable Shirt,Clothing,2,37.95,4.11,23.33
ORD-15940113,1158,Colorful Car,Toys,3,223.7,0.0,110.66
ORD-15940113,1179,Modern Memoir,Books,3,24.4,16.73,15.63
ORD-15973639,631, DURABLE SWEATER  ,Clothing,3,211.55,0.0,119.39
ORD-15983415,63,Illustrated Novel,Books,1,219.87,0.0,105.18
ORD-15983415,110,Illustrated Guide,Books,2,51.93,0.0,32.28
ORD-15983415,617,Cozy Lamp,Home,2,245.26,0.0,152.94
ORD-15983415,715,Illustrated Guide,Books,1,161.87,0.0,86.06
ORD-15983415,947,Wireless Camera,Electronics,1,239.26,0.0,126.7
ORD-15983415,1104,Compact Camera,Electronics,3,126.7,91.01,81.52
ORD-15983415,1168,  Modern Table ,Home,1,158.95,0.0,76.42
ORD-16038032,179,Educational Puzzle,Toys,1,208.31,0.0,117.96
ORD-16038032,424,Classic Jeans,Clothing,3,130.15,0.0,68.39
ORD-16038032,632,Educational Doll,Toys,1,56.38,12.33,34.64
ORD-16038032,1279,Hardcover Anthology,Books,3,52.0,0.0,31.38
ORD-16047962,201,Compact Speaker,Electronics,2,27.48,0.0,15.37
ORD-16047962,461,Fun Blocks,Toys,2,233.81,0.0,102.78
ORD-16047962,712,Durable Jacket,Clothing,1,202.07,0.0,130.73
ORD-16047962,779,Compact Monitor,Electronics,2,84.51,0.0,38.05
ORD-16047962,940,Hardcover Anthology,Books,3,196.72,0.0,92.63
ORD-16047962,986,Modern Novel,Books,3,141.64,0.0,64.81
ORD-16047962,1208,Portable Monitor,Electronics,3,240.85,133.91,150.95
ORD-16172866,70,Smart Camera,Electronics,3,56.49,0.0,35.91
ORD-16172866,193,Hardcover Memoir,Books,3,21.45,0.0,13.93
ORD-16172866,349,stylish jacket,Clothing,3,29.72,0.0,12.19
ORD-16172866,1002,Classic Shirt,Clothing,3,146.97,0.0,98.11
ORD-16172866,1047,Stylish Shirt,Clothing,2,75.92,17.96,41.54
ORD-16189393,162,Interactive Blocks,Toys,2,195.06,0.0,91.49
ORD-16189393,307,Stylish Jacket,Clothing,1,145.28,0.0,88.64
ORD-16189393,354,Modern Lamp,Home,1,243.21,0.0,165.98
ORD-16189393,489,Classic Memoir,Books,2,71.63,0.0,30.26
ORD-16189393,895,Smart Headphones,Electronics,1,83.62,0.0,38.28
ORD-16189393,1103,Modern Memoir,Books,1,83.99,0.0,36.06
ORD-16203531,28,Stylish Jacket,Clothing,4,87.83,71.31,50.63
ORD-16203531,162,Interactive Blocks,Toys,1,195.06,0.0,91.49
ORD-16203531,453,Smart Camera,Electronics,1,220.84,0.0,97.42
ORD-16203531,467,Modern Guide,Books,4,19.19,17.13,8.17
ORD-16203531,1250,Elegant Chair,Home,4,103.44,0.0,42.77
ORD-16236423,129,FUN BLOCKS,Toys,1,146.18,0.0,91.94
ORD-16236423,132,CLASSIC SHIRT,Clothing,4,174.95,0.0,85.11
ORD-16236423,170,  Cozy Lamp  ,Home,5,170.33,0.0,92.22
ORD-16236423,184,Fun Puzzle,Toys,1,121.68,0.0,77.07
ORD-16236423,374,Colorful Blocks,Toys,5,9.2,0.0,5.92
ORD-16236423,573,Classic Guide,Books,1,210.96,0.0,139.86
ORD-16236423,641,Classic Jeans,Clothing,4,195.16,0.0,134.52
ORD-16236423,715,Illustrated Guide,Books,6,161.87,0.0,86.06
ORD-16236423,753,Classic Jacket,Clothing,3,56.59,0.0,29.38
ORD-16236423,859,Wireless Speaker,Electronics,6,178.03,0.0,105.08
ORD-16236423,946,Smart Monitor,Electronics,3,98.59,0.0,48.77
ORD-16236423,1141,Comfortable Jacket,Clothing,5,231.16,226.45,137.34
ORD-16236423,1193,  Modern Lamp  ,Home,1,215.65,0.0,124.12
ORD-16236423,1219,Fun Blocks,Toys,6,107.73,0.0,71.72
ORD-16243345,631,Durable Sweater,Clothing,2,211.55,0.0,119.39
ORD-16243345,675,Comfortable Sweater,Clothing,3,215.38,0.0,95.2
ORD-16243345,1264,Cozy Rug,Home,1,148.36,0.0,82.06
ORD-16247301,247,Elegant Chair,Home,1,63.22,0.0,27.6
ORD-16247301,742,Stylish Jeans,Clothing,2,120.88,0.0,48.71
ORD-16247301,1130,Classic Novel,Books,1,234.4,0.0,146.97
ORD-16272143,581,Illustrated Novel,Books,2,115.75,0.0,53.57
ORD-16272143,662,Portable Headphones,Electronics,2,135.7,0.0,59.83
ORD-16272143,770,Classic Guide,Books,1,180.22,18.37,111.4
ORD-16278869,6,Wireless Monitor,Electronics,1,28.7,0.0,18.78
ORD-16278869,147,Elegant Rug,Home,2,128.06,0.0,73.9
ORD-16278869,556,Compact Headphones,Electronics,3,219.42,0.0,100.98
ORD-16278869,973,Educational Doll,Toys,1,231.58,27.61,95.19
ORD-16278869,1015,Educational Doll,Toys,2,83.51,0.0,55.9
ORD-16278869,1107,Rustic Lamp,Home,3,180.84,0.0,103.7
ORD-16278869,1199,Hardcover Memoir,Books,1,89.24,0.0,41.91
ORD-16343992,287,Modern Rug,Home,3,88.35,0.0,39.15
ORD-16343992,451,Interactive Puzzle,Toys,1,6.98,0.67,3.51
ORD-16343992,462,Cozy Rug,Home,1,191.87,0.0,131.69
ORD-16343992,1272,Colorful Car,Toys,2,48.41,0.0,30.52
ORD-16353849,91,Cozy Lamp,Home,1,120.23,0.0,75.11
ORD-16353849,271,Rustic Table,Home,2,249.33,106.05,160.36
ORD-16353849,532,Colorful Blocks,Toys,1,77.86,0.0,33.38
ORD-16353849,1144,FUN PUZZLE,Toys,2,181.05,0.0,96.06
ORD-16355362,1,Wireless Camera,Electronics,3,65.0,0.0,28.72
ORD-16355362,376,Classic Anthology,Books,3,199.76,0.0,84.64
ORD-16355362,562,Stylish Jeans,Clothing,2,70.93,0.0,37.09
ORD-16355362,1136,Rustic Lamp,Home,1,103.16,0.0,60.71
ORD-16391678,1,Wireless Camera,Electronics,1,65.0,0.0,28.72
ORD-16391678,670,Smart Speaker,Electronics,1,225.53,0.0,111.71
ORD-16391678,713,Interactive Puzzle,Toys,2,20.7,0.0,9.66
ORD-16391678,1046,Rustic Table,Home,2,179.01,66.39,112.16
ORD-16391678,1125,Portable Camera,Electronics,1,176.41,0.0,76.54
ORD-16423942,703,Fun Car,Toys,4,37.8,0.0,20.53
ORD-16423942,857,Educational Car,Toys,5,106.32,0.0,56.91
ORD-16423942,882,ELEGANT RUG,Home,1,122.97,0.0,72.33
ORD-16436738,341,Fun Puzzle,Toys,3,108.81,0.0,66.39
ORD-16436738,373,Elegant Lamp,Home,2,135.39,0.0,70.86
ORD-16436738,440,Modern Table,Home,2,23.5,0.0,15.0
ORD-16436738,998,Smart Headphones,Electronics,1,32.22,6.34,17.39
ORD-16436738,1065,Stylish Jeans,Clothing,2,173.57,0.0,85.44
ORD-16436738,1109,Classic Memoir,Books,3,167.55,0.0,82.77
ORD-16447295,91,Cozy Lamp,Home,1,120.23,0.0,75.11
ORD-16447295,215,Hardcover Novel,Books,1,130.07,0.0,56.48
ORD-16447295,390,Cozy Chair,Home,3,31.1,0.0,12.49
ORD-16447295,523,Classic Guide,Books,3,160.87,0.0,110.83
ORD-16462619,109,Modern Anthology,Books,2,80.12,0.0,37.59
ORD-16462619,277,Portable Monitor,Electronics,2,171.63,0.0,86.39
ORD-16462619,360,Compact Headphones,Electronics,2,122.45,50.58,80.92
ORD-16462619,524,Elegant Chair,Home,2,56.37,0.0,34.27
ORD-16462619,577,Elegant Lamp,Home,3,120.69,0.0,55.32
ORD-16462619,623,Compact Monitor,Electronics,1,39.41,0.0,24.24
ORD-16462619,1017,Fun Car,Toys,3,178.91,0.0,107.97
ORD-16462619,1099,Cozy Lamp,Home,3,167.0,0.0,79.21
ORD-16472500,390,Cozy Chair,Home,2,31.1,0.0,12.49
ORD-16472500,488,Stylish Sweater,Clothing,2,68.94,0.0,34.09
ORD-16515213,99,Modern Lamp,Home,2,111.21,0.0,56.57
ORD-16515213,101,Interactive Car,Toys,2,111.72,0.0,69.19
ORD-16515213,723,Classic Memoir,Books,1,241.68,0.0,137.5
ORD-16515213,796,Compact Monitor,Electronics,1,232.46,0.0,151.01
ORD-16574605,128,Classic Novel,Books,3,27.38,0.0,18.85
ORD-16574605,347,Rustic Rug,Home,4,117.85,0.0,52.62
ORD-16574605,474,Compact Speaker,Electronics,4,15.79,14.92,10.4
ORD-16574605,514,Classic Jeans,Clothing,3,230.1,0.0,150.32
ORD-16574605,727,Hardcover Anthology,Books,3,27.79,0.0,16.73
ORD-16574605,1040,Smart Monitor,Electronics,2,41.25,0.0,27.07
ORD-16574605,1047,Stylish Shirt,Clothing,4,75.92,0.0,41.54
ORD-16574605,1128,Compact Camera,Electronics,4,140.42,93.92,69.2
ORD-16611683,334,Rustic Table,Home,4,188.2,0.0,109.48
ORD-16611683,380,Fun Puzzle,Toys,2,61.29,0.0,41.09
ORD-16611683,537,Durable Jacket,Clothing,2,69.51,0.0,37.5
ORD-16611683,670,Smart Speaker,Electronics,6,225.53,224.7,111.71
ORD-16611683,695, Fun Blocks  ,Toys,5,237.08,0.0,110.24
ORD-16611683,901,Portable Speaker,Electronics,2,26.1,0.0,13.51
ORD-16611683,1024,Modern Anthology,Books,4,165.66,0.0,105.37
ORD-16621263,139,Cozy Chair,Home,5,106.8,0.0,58.18
ORD-16621263,548,Interactive Puzzle,Toys,1,47.19,0.0,24.58
ORD-16621263,759,Durable Shirt,Clothing,4,133.25,90.35,78.87
ORD-16621263,787,Rustic Rug,Home,6,138.19,0.0,68.69
ORD-16621263,1010,Cozy Lamp,Home,3,77.66,0.0,48.6
ORD-16621263,1201,Cozy Table,Home,6,200.94,0.0,131.29
ORD-16621263,1216,Cozy Lamp,Home,4,113.43,0.0,71.58
ORD-16691746,626,Wireless Monitor,Electronics,2,117.06,0.0,67.52
ORD-16691746,654,Fun Puzzle,Toys,2,56.64,0.0,33.35
ORD-16691746,896,Colorful Car,Toys,1,169.43,0.0,81.63
ORD-16719332,38,Durable Jacket,Clothing,1,246.4,0.0,118.16
ORD-16719332,632,Educational Doll,Toys,2,56.38,0.0,34.64
ORD-16719476,468,Portable Speaker,Electronics,3,80.78,0.0,50.29
ORD-16719476,668,Interactive Puzzle,Toys,2,76.21,0.0,32.02
ORD-16719476,862,Cozy Chair,Home,1,183.89,0.0,126.57
ORD-16740003,216,Classic Sweater,Clothing,1,183.21,15.29,118.3
ORD-16740003,386,Modern Anthology,Books,1,12.26,0.0,5.91
ORD-16740003,483,Illustrated Memoir,Books,1,213.01,0.0,131.68
ORD-16740003,641,Classic Jeans,Clothing,1,195.16,0.0,134.52
ORD-16740003,881,FUN DOLL,Toys,2,52.53,0.0,34.15
ORD-16744965,4,Durable Sweater,Clothing,2,203.31,0.0,81.72
ORD-16744965,453,Smart Camera,Electronics,2,220.84,0.0,97.42
ORD-16744965,477,Illustrated Anthology,Books,1,34.25,0.0,20.62
ORD-16744965,665,fun blocks,Toys,2,56.46,0.0,35.14
ORD-16744965,677,Portable Headphones,Electronics,1,227.04,0.0,128.39
ORD-16744965,706,Cozy Lamp,Home,3,42.92,0.0,25.56
ORD-16744965,989,Rustic Rug,Home,1,169.18,0.0,69.86
ORD-16744965,1087,Modern Rug,Home,2,158.95,0.0,70.0
ORD-16757643,1095,Portable Monitor,Electronics,2,121.6,0.0,79.81
ORD-16760551,427,Fun Blocks,Toys,1,238.2,0.0,129.91
ORD-16760551,1028,Colorful Doll,Toys,2,243.44,51.14,158.67
ORD-16771266,235,Elegant Table,Home,2,94.25,0.0,58.05
ORD-16771266,295,Illustrated Novel,Books,3,110.58,0.0,73.51
ORD-16801244,249,Compact Headphones,Electronics,2,76.36,0.0,30.58
ORD-16801244,264,Portable Camera,Electronics,2,130.71,0.0,81.69
ORD-16801244,492,Cozy Lamp,Home,2,27.15,0.0,17.44
ORD-16806538,339,Rustic Table,Home,1,116.92,14.45,48.79
ORD-16806538,872,Elegant Chair,Home,1,120.35,0.0,52.55
ORD-16816891,349,Stylish Jacket,Clothing,2,29.72,0.0,12.19
ORD-16816891,872,Elegant Chair,Home,1,120.35,6.5,52.55
ORD-16841002,1081,Elegant Table,Home,3,112.32,0.0,67.12
ORD-16841002,1220,Classic Anthology,Books,2,6.94,0.0,3.36
ORD-16842552,125,Wireless Headphones,Electronics,4,199.19,0.0,115.23
ORD-16842552,151,Fun Puzzle,Toys,2,62.52,15.52,37.84
ORD-16842552,204,Smart Monitor,Electronics,5,167.17,0.0,91.22
ORD-16842552,265,Compact Monitor,Electronics,1,13.53,0.0,5.68
ORD-16842552,865,Interactive Doll,Toys,3,58.13,41.36,34.75
ORD-16842552,946,Smart Monitor,Electronics,3,98.59,0.0,48.77
ORD-16842552,1096,Portable Camera,Electronics,3,126.2,0.0,87.24
ORD-16842552,1170,Stylish Jacket,Clothing,1,201.38,0.0,97.65
ORD-16842552,1172,Wireless Headphones,Electronics,2,44.92,0.0,28.47
ORD-16842552,1188,Modern Table,Home,1,79.19,0.0,50.99
ORD-16853573,148,Elegant Table,Home,2,8.76,4.03,3.88
ORD-16853573,600,Interactive Doll,Toys,3,237.61,0.0,150.61
ORD-16853573,975,Comfortable Jeans,Clothing,1,160.0,0.0,107.42
ORD-16853573,1024,Modern Anthology,Books,2,165.66,0.0,105.37
ORD-16932146,166, Classic Sweater  ,Clothing,1,208.47,0.0,99.46
ORD-16932146,253,Smart Headphones,Electronics,2,15.86,0.0,8.94
ORD-16932146,368,Cozy Chair,Home,1,192.02,0.0,104.96
ORD-16932146,394,Educational Doll,Toys,1,172.9,0.0,77.95
ORD-16932146,636,Classic Jeans,Clothing,1,245.97,30.19,148.82
ORD-16932146,962,Cozy Rug,Home,1,176.51,0.0,118.51
ORD-16932146,1085,Colorful Car,Toys,3,92.24,0.0,55.34
ORD-16932146,1171, Portable Speaker  ,Electronics,2,102.72,0.0,46.57
ORD-16937261,52,Cozy Lamp,Home,2,5.87,0.0,3.71
ORD-16937261,790,Comfortable Sweater,Clothing,2,195.12,0.0,92.03
ORD-16937261,838,Colorful Doll,Toys,2,42.17,0.0,28.22
ORD-16937261,877,Hardcover Novel,Books,1,33.96,0.0,18.32
ORD-16937261,1208,Portable Monitor,Electronics,2,240.85,0.0,150.95
ORD-16981767,588,Cozy Table,Home,1,222.55,0.0,155.48
ORD-16981767,723,Classic Memoir,Books,2,241.68,0.0,137.5
ORD-16981767,877,Hardcover Novel,Books,3,33.96,0.0,18.32
ORD-16981767,989,Rustic Rug,Home,3,169.18,0.0,69.86
ORD-16981767,1015,Educational Doll,Toys,2,83.51,0.0,55.9
ORD-16981767,1057,Stylish Jacket,Clothing,2,151.7,0.0,68.29
ORD-16981767,1122,Modern Novel,Books,2,63.33,0.0,27.66
ORD-16981767,1233,Elegant Chair,Home,2,170.82,42.89,88.97
ORD-17008265,398,Modern Anthology,Books,3,112.85,60.39,59.72
ORD-17008265,666,Durable Jeans,Clothing,3,44.43,0.0,20.71
ORD-17008265,669,Durable Sweater,Clothing,3,92.5,0.0,55.63
ORD-17008265,746,Classic Anthology,Books,3,9.86,3.53,4.3
ORD-17008265,861,Hardcover Guide,Books,1,217.86,0.0,98.83
ORD-17008265,864,Portable Monitor,Electronics,1,214.58,0.0,120.82
ORD-17008265,1209,  Fun Puzzle ,Toys,1,129.29,0.0,58.2
ORD-17015389,486,Cozy Table,Home,3,243.77,0.0,103.72
ORD-17015389,524,Elegant Chair,Home,3,56.37,0.0,34.27
ORD-17015389,625,Durable Jeans,Clothing,1,180.61,0.0,78.08
ORD-17042958,164,wireless camera,Electronics,1,198.21,0.0,81.27
ORD-17042958,403,Cozy Lamp,Home,2,205.65,0.0,131.35
ORD-17042958,837,Illustrated Anthology,Books,2,220.28,0.0,146.95
ORD-17042958,867,Hardcover Novel,Books,1,50.29,0.0,20.95
ORD-17043013,370,Comfortable Jacket,Clothing,4,210.57,0.0,88.92
ORD-17043013,691,Durable Sweater,Clothing,4,181.46,0.0,98.8
ORD-17043013,986,Modern Novel,Books,2,141.64,0.0,64.81
ORD-17049627,816, classic jeans ,Clothing,1,42.53,0.0,25.61
ORD-17049627,859,Wireless Speaker,Electronics,3,178.03,113.34,105.08
ORD-17049627,991,Wireless Speaker,Electronics,3,231.59,0.0,104.86
ORD-17053635,61,Stylish Jacket,Clothing,1,166.71,0.0,86.61
ORD-17053635,905,Rustic Rug,Home,2,40.21,10.15,26.89
ORD-17053635,934,Interactive Blocks,Toys,2,108.15,0.0,74.43
ORD-17053635,1144,Fun Puzzle,Toys,2,181.05,0.0,96.06
ORD-17053635,1194,Modern Novel,Books,2,86.79,21.67,37.39
ORD-17063934,662,Portable Headphones,Electronics,1,135.7,0.0,59.83
ORD-17063934,875,Cozy Chair,Home,4,133.72,0.0,93.4
ORD-17063934,977,Educational Puzzle,Toys,4,202.09,0.0,106.68
ORD-17063934,1140,Hardcover Memoir,Books,2,219.72,0.0,150.16
ORD-17064673,42,Wireless Headphones,Electronics,1,103.93,0.0,70.93
ORD-17064673,92,Hardcover Novel,Books,2,196.4,39.89,116.96
ORD-17064673,364,Modern Memoir,Books,3,29.16,0.0,20.25
ORD-17064673,453,Smart Camera,Electronics,3,220.84,0.0,97.42
ORD-17064673,574,Illustrated Memoir,Books,4,36.35,0.0,17.36
ORD-17064673,976,Rustic Lamp,Home,5,205.36,0.0,88.69
ORD-17064673,997,classic sweater,Clothing,1,54.54,0.0,23.9
ORD-17064673,1156,Smart Speaker,Electronics,4,244.74,0.0,134.55
ORD-17122742,45,Rustic Chair,Home,2,117.02,0.0,79.42
ORD-17122742,336,Interactive Blocks,Toys,2,24.14,0.0,13.74
ORD-17122742,498, Smart Speaker ,Electronics,3,10.34,0.0,4.34
ORD-17122742,643,Portable Speaker,Electronics,3,109.98,59.29,62.36
ORD-17122742,893,Wireless Camera,Electronics,1,233.42,0.0,141.48
ORD-17122742,903,Portable Headphones,Electronics,2,27.76,0.0,17.79
ORD-17215548,516,Colorful Puzzle,Toys,2,96.53,0.0,65.89
ORD-17215548,573,Classic Guide,Books,1,210.96,46.03,139.86
ORD-17215548,1068,Fun Car,Toys,2,34.14,4.62,16.25
ORD-17215548,1139,Hardcover Anthology,Books,1,200.88,0.0,92.32
ORD-17215548,1276, Educational Puzzle ,Toys,2,53.04,0.0,34.28
ORD-17237148,135,Interactive Car,Toys,3,191.2,0.0,88.16
ORD-17237148,224,Elegant Chair,Home,2,245.68,0.0,104.49
ORD-17237148,798,Colorful Puzzle,Toys,2,184.9,0.0,120.25
ORD-17237148,961,Elegant Table,Home,2,41.47,0.0,24.55
ORD-17237148,994,Smart Headphones,Electronics,1,29.03,6.57,18.04
ORD-17254020,267,Modern Novel,Books,3,145.61,0.0,81.37
ORD-17254020,340,Illustrated Memoir,Books,1,67.34,0.0,27.0
ORD-17254020,471,Wireless Camera,Electronics,3,202.74,0.0,97.64
ORD-17254020,576,Cozy Chair,Home,2,68.84,0.0,33.61
ORD-17254020,750,  Compact Camera ,Electronics,2,60.91,0.0,30.15
ORD-17254020,809,Educational Puzzle,Toys,2,14.25,0.0,7.22
ORD-17254020,953,Compact Speaker,Electronics,3,178.48,0.0,77.82
ORD-17278687,170,Cozy Lamp,Home,2,170.33,0.0,92.22
ORD-17278687,202,Modern Chair,Home,1,43.57,0.0,21.5
ORD-17278687,307,Stylish Jacket,Clothing,2,145.28,0.0,88.64
ORD-17278687,557,Comfortable Shirt,Clothing,2,17.39,0.0,8.84
ORD-17278687,594,Modern Guide,Books,3,55.35,36.1,33.53
ORD-17278687,696,Rustic Rug,Home,2,208.44,0.0,120.95
ORD-17278687,796,Compact Monitor,Electronics,3,232.46,0.0,151.01
ORD-17278687,835,Classic Sweater,Clothing,3,125.03,77.24,77.93
ORD-17288283,392,Modern Lamp,Home,1,11.43,0.0,5.79
ORD-17288283,506,Hardcover Novel,Books,1,83.13,0.0,38.71
ORD-17288283,557,Comfortable Shirt,Clothing,1,17.39,0.0,8.84
ORD-17288283,890,Rustic Rug,Home,1,88.33,0.0,48.14
ORD-17306819,71,Modern Table,Home,2,170.53,0.0,94.36
ORD-17306819,173,  Wireless Headphones ,Electronics,2,222.38,54.93,98.0
ORD-17306819,223,Rustic Chair,Home,1,153.23,0.0,84.34
ORD-17306819,269,Modern Lamp,Home,2,69.14,0.0,33.05
ORD-17306819,308,Portable Camera,Electronics,2,107.6,0.0,56.37
ORD-17306819,725,Smart Speaker,Electronics,3,98.75,58.87,62.86
ORD-17306819,1135,Modern Novel,Books,3,191.68,86.68,113.55
ORD-17306819,1137, Fun Puzzle  ,Toys,6,43.67,0.0,24.23
ORD-17339663,55,Smart Camera,Electronics,3,225.25,0.0,143.9
ORD-17339663,151,Fun Puzzle,Toys,2,62.52,0.0,37.84
ORD-17339663,277,Portable Monitor,Electronics,3,171.63,0.0,86.39
ORD-17339663,504,Educational Puzzle,Toys,2,247.4,104.97,156.99
ORD-17339663,543,Stylish Sweater,Clothing,2,83.34,10.39,51.52
ORD-17339663,604,Compact Headphones,Electronics,3,85.52,0.0,57.16
ORD-17339663,914,Fun Car,Toys,2,48.16,0.0,33.07
ORD-17339663,1065,Stylish Jeans,Clothing,3,173.57,0.0,85.44
ORD-17378910,113,Smart Headphones,Electronics,2,161.28,0.0,100.94
ORD-17378910,221,Elegant Lamp,Home,1,95.34,0.0,46.35
ORD-17378910,736,Elegant Table,Home,1,82.33,0.0,33.14
ORD-17413124,146,Modern Table,Home,2,247.16,0.0,157.62
ORD-17413124,292,Durable Shirt,Clothing,2,127.2,0.0,62.65
ORD-17413124,721,Modern Lamp,Home,2,68.97,0.0,36.01
ORD-17413124,734,Modern Guide,Books,1,188.79,0.0,82.78
ORD-17413124,933,Illustrated Anthology,Books,1,136.08,0.0,54.87
ORD-17413124,964,Educational Puzzle,Toys,1,99.18,0.0,60.18
ORD-17413124,1231,Modern Novel,Books,2,40.91,0.0,21.59
ORD-17517519,423,Fun Doll,Toys,2,81.73,37.5,38.54
ORD-17517519,505,Modern Chair,Home,1,228.61,30.67,125.9
ORD-17517519,712,durable jacket,Clothing,2,202.07,0.0,130.73
ORD-17517519,930,Wireless Monitor,Electronics,1,177.7,0.0,77.11
ORD-17574664,22,Educational Doll,Toys,4,96.61,0.0,43.33
ORD-17574664,411,Educational Blocks,Toys,3,249.44,113.9,135.9
ORD-17574664,541,Educational Puzzle,Toys,5,237.57,0.0,127.03
ORD-17574664,574,Illustrated Memoir,Books,4,36.35,0.0,17.36
ORD-17574664,674,Modern Chair,Home,4,194.82,0.0,106.39
ORD-17574664,706,Cozy Lamp,Home,5,42.92,0.0,25.56
ORD-17574664,762,Classic Memoir,Books,1,136.1,33.09,82.52
ORD-17574664,777,Hardcover Novel,Books,5,187.46,186.74,105.89
ORD-17574664,810,Classic Guide,Books,6,62.08,0.0,39.94
ORD-17593570,297,Classic Novel,Books,5,99.66,0.0,53.33
ORD-17593570,763,Cozy Lamp,Home,2,192.64,0.0,123.17
ORD-17593570,859, Wireless Speaker  ,Electronics,5,178.03,58.2,105.08
ORD-17593570,875,Cozy Chair,Home,1,133.72,0.0,93.4
ORD-17593570,1166,Smart Speaker,Electronics,1,74.65,14.08,51.84
ORD-17593570,1202,Illustrated Memoir,Books,5,36.63,0.0,16.84
ORD-17609860,748,Elegant Table,Home,5,155.35,0.0,83.75
ORD-17609860,826,Compact Headphones,Electronics,3,217.84,0.0,140.73
ORD-17609860,1123,Modern Guide,Books,4,234.2,0.0,109.0
ORD-17609860,1174,Educational Blocks,Toys,5,168.05,0.0,109.17
ORD-17631302,212,Illustrated Memoir,Books,1,10.11,0.0,5.03
ORD-17631302,644,Classic Jacket,Clothing,1,85.99,0.0,52.7
ORD-17631302,716,Colorful Doll,Toys,1,13.23,0.0,7.67
ORD-17631302,739,Hardcover Memoir,Books,3,108.87,0.0,57.24
ORD-17631302,823,Classic Sweater,Clothing,3,150.5,0.0,61.29
ORD-17631302,1057,Stylish Jacket,Clothing,2,151.7,0.0,68.29
ORD-17631302,1188,Modern Table,Home,2,79.19,0.0,50.99
ORD-17700214,97,Smart Speaker,Electronics,3,200.08,100.92,114.0
ORD-17700214,1275,Stylish Shirt,Clothing,1,241.99,24.2,99.47
ORD-17726111,310,Modern Memoir,Books,3,81.87,55.05,37.0
ORD-17726111,437,  Classic Novel  ,Books,3,38.22,0.0,23.89
ORD-17726111,878,Durable Shirt,Clothing,2,16.15,0.0,8.15
